,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,553.675981426239,16.95730816242637,0.32027673721313477,0.10326358027612334,10,{'C': 10},0.5087579617834395,0.5322709163346614,0.5203187250996016,0.5195219123505976,0.5067729083665339,0.5175284847869668,0.009183713631024557,5
1,558.7619630813599,26.58610156405319,0.2859920024871826,0.04792673134215673,12.5,{'C': 12.5},0.5079617834394905,0.5330677290836653,0.5203187250996016,0.5211155378486055,0.5067729083665339,0.5178473367675794,0.00968314380623995,4
2,678.7714526176453,30.987613339975596,0.2876314163208008,0.050792503408861225,20,{'C': 20},0.5095541401273885,0.5338645418326693,0.5211155378486055,0.5219123505976095,0.5067729083665339,0.5186438957545614,0.009716006151351967,3
3,875.9300920963287,54.36178422612772,0.2654998779296875,0.017042614467941582,50,{'C': 50},0.5127388535031847,0.5354581673306773,0.5195219123505976,0.5211155378486055,0.5091633466135458,0.5195995635293222,0.009052993846750585,1
4,1017.6492283344269,176.25991405074808,0.2999485969543457,0.023065582540814106,100,{'C': 100},0.5127388535031847,0.5354581673306773,0.5195219123505976,0.5203187250996016,0.5099601593625498,0.5195995635293222,0.008854445124921284,1
